serial,start_sample,end_sample
32954666,78575935,78576166
32954667,78577445,78577676
32954668,78578953,78579184
32954669,78580463,78580694
32954670,78581973,78582204
32954671,78583482,78583713
32954672,78584992,78585223
32954673,78586502,78586733
32954674,78588010,78588241
32954675,78589520,78589751
32954676,78591030,78591261
32954677,78592539,78592770
32954678,78594049,78594280
32954679,78595558,78595789
32954680,78597067,78597298
32954681,78598577,78598808
32954682,78600087,78600318
32954683,78601597,78601828
32954684,78603105,78603336
32954685,78604615,78604846
32954686,78606124,78606355
32954687,78607634,78607865
32954688,78609143,78609374
32954689,78610652,78610883
32954690,78612162,78612393
32954691,78613671,78613902
32954692,78615181,78615412
32954693,78616690,78616921
32954694,78618201,78618432
32954695,78619710,78619941
32954696,78621219,78621450
32954697,78622729,78622960
32954698,78624238,78624469
32954699,78625747,78625978
32954700,78627257,78627488
32954701,78628767,78628998
32954702,78630276,78630507
32954703,78631786,78632017
32954704,78633296,78633527
32954705,78634806,78635037
32954706,78636315,78636546
32954707,78637824,78638055
32954708,78639334,78639565
32954709,78640843,78641074
32954710,78642353,78642584
32954711,78643863,78644094
32954712,78645372,78645603
32954713,78646882,78647113
32954714,78648392,78648623
32954715,78649901,78650132
32954716,78651411,78651642
32954717,78652920,78653151
32954718,78654430,78654661
32954719,78655939,78656170
32954720,78657449,78657680
32954721,78658959,78659190
32954722,78660469,78660700
32954723,78661978,78662209
32954724,78663488,78663719
32954725,78664996,78665227
32954726,78666506,78666737
32954727,78668016,78668247
32954728,78669525,78669756
32954729,78671034,78671265
32954730,78672544,78672775
32954731,78674054,78674285
32954732,78675563,78675794
32954733,78677072,78677303
32954734,78678582,78678813
32954735,78680091,78680322
32954736,78681601,78681832
32954737,78683110,78683341
32954738,78684620,78684851
32954739,78686129,78686360
32954740,78687639,78687870
32954741,78689149,78689380
32954742,78690658,78690889
32954743,78692168,78692399
32954744,78693678,78693909
32954745,78695187,78695418
32954746,78696697,78696928
32954747,78698206,78698437
32954748,78699715,78699946
32954749,78701225,78701456
32954750,78702735,78702966
32954751,78704245,78704476
32954752,78705754,78705985
32954753,78707264,78707495
32954754,78708774,78709005
32954755,78710283,78710514
32954756,78711792,78712023
32954757,78713302,78713533
32954758,78714811,78715042
32954759,78716321,78716552
32954760,78717831,78718062
32954761,78719340,78719571
32954762,78720850,78721081
32954763,78722359,78722590
32954764,78723867,78724098
32954765,78725377,78725608
32954766,78726886,78727117
32954767,78728395,78728626
32954768,78729905,78730136
32954769,78731415,78731646
32954770,78732924,78733155
32954771,78734434,78734665
32954772,78735943,78736174
32954773,78737453,78737684
32954774,78738962,78739193
32954775,78740472,78740703
32954776,78741981,78742212
32954777,78743490,78743721
32954778,78745000,78745231
32954779,78746509,78746740
32954780,78748018,78748249
32954781,78749528,78749759
32954782,78751037,78751268
32954783,78752546,78752777
32954784,78754056,78754287
32954785,78755565,78755796
32954786,78757074,78757305
32954787,78758583,78758814
32954788,78760092,78760323
32954789,78761601,78761832
32954790,78763111,78763342
32954791,78764620,78764851
32954792,78766129,78766360
32954793,78767639,78767870
32954794,78769149,78769380
32954795,78770659,78770890
32954796,78772168,78772399
32954797,78773677,78773908
32954798,78775186,78775417
32954799,78776696,78776927
32954800,78778205,78778436
32954801,78779715,78779946
32954802,78781224,78781455
32954803,78782735,78782966
32954804,78784244,78784475
32954805,78785753,78785984
32954806,78787263,78787494
32954807,78788773,78789004
32954808,78790281,78790512
32954809,78791791,78792022
32954810,78793301,78793532
32954811,78794811,78795042
32954812,78796320,78796551
32954813,78797830,78798061
32954814,78799340,78799571
32954815,78800849,78801080
32954816,78802358,78802589
32954817,78803868,78804099
32954818,78805377,78805608
32954819,78806887,78807118
32954820,78808397,78808628
32954821,78809906,78810137
32954822,78811416,78811647
32954823,78812925,78813156
32954824,78814435,78814666
32954825,78815944,78816175
32954826,78817453,78817684
32954827,78818962,78819193
32954828,78820472,78820703
32954829,78821982,78822213
32954830,78823492,78823723
32954831,78825001,78825232
32954832,78826511,78826742
32954833,78828021,78828252
32954834,78829530,78829761
32954835,78831039,78831270
32954836,78832549,78832780
32954837,78834058,78834289
32954838,78835567,78835798
32954839,78837077,78837308
32954840,78838586,78838817
32954841,78840096,78840327
32954842,78841606,78841837
32954843,78843114,78843345
32954844,78844624,78844855
32954845,78846133,78846364
32954846,78847642,78847873
32954847,78849152,78849383
32954848,78850661,78850892
32954849,78852170,78852401
32954850,78853680,78853911
32954851,78855190,78855421
32954852,78856700,78856931
32954853,78858209,78858440
32954854,78859718,78859949
32954855,78861228,78861459
32954856,78862737,78862968
32954857,78864246,78864477
32954858,78865756,78865987
32954859,78867265,78867496
32954860,78868775,78869006
32954861,78870285,78870516
32954862,78871794,78872025
32954863,78873304,78873535
32954864,78874813,78875044
32954865,78876322,78876553
32954866,78877832,78878063
32954867,78879341,78879572
32954868,78880850,78881081
32954869,78882360,78882591
32954870,78883868,78884099
32954871,78885378,78885609
32954872,78886888,78887119
32954873,78888397,78888628
32954874,78889907,78890138
32954875,78891416,78891647
32954876,78892925,78893156
32954877,78894435,78894666
32954878,78895943,78896174
32954879,78897452,78897683
32954880,78898962,78899193
32954881,78900471,78900702
32954882,78901981,78902212
32954883,78903491,78903722
32954884,78904999,78905230
32954885,78906509,78906740
32954886,78908019,78908250
32954887,78909528,78909759
32954888,78911038,78911269
32954889,78912547,78912778
32954890,78914056,78914287
32954891,78915566,78915797
32954892,78917076,78917307
32954893,78918586,78918817
32954894,78920095,78920326
32954895,78921604,78921835
32954896,78923114,78923345
32954897,78924623,78924854
32954898,78926133,78926364
32954899,78927643,78927874
32954900,78929152,78929383
32954901,78930661,78930892
32954902,78932171,78932402
32954903,78933680,78933911
32954904,78935190,78935421
32954905,78936700,78936931
32954906,78938209,78938440
32954907,78939719,78939950
32954908,78941228,78941459
32954909,78942738,78942969
32954910,78944247,78944478
32954911,78945757,78945988
32954912,78947267,78947498
32954913,78948777,78949008
32954914,78950286,78950517
32954915,78951796,78952027
32954916,78953305,78953536
32954917,78954814,78955045
32954918,78956324,78956555
32954919,78957834,78958065
32954920,78959343,78959574
32954921,78960853,78961084
32954922,78962363,78962594
32954923,78963873,78964104
32954924,78965382,78965613
32954925,78966891,78967122
32954926,78968401,78968632
32954927,78969910,78970141
32954928,78971420,78971651
32954929,78972930,78973161
32954930,78974439,78974670
32954931,78975949,78976180
32954932,78977458,78977689
32954933,78978968,78979199
32954934,78980477,78980708
32954935,78981987,78982218
32954936,78983496,78983727
32954937,78985006,78985237
32954938,78986515,78986746
32954939,78988025,78988256
32954940,78989535,78989766
32954941,78991044,78991275
32954942,78992554,78992785
32954943,78994063,78994294
32954944,78995572,78995803
32954945,78997082,78997313
32954946,78998592,78998823
32954947,79000101,79000332
32954948,79001611,79001842
32954949,79003120,79003351
32954950,79004630,79004861
32954951,79006139,79006370
32954952,79007648,79007879
32954953,79009158,79009389
32954954,79010667,79010898
32954955,79012175,79012406
32954956,79013685,79013916
32954957,79015195,79015426
32954958,79016704,79016935
32954959,79018214,79018445
32954960,79019723,79019954
32954961,79021232,79021463
32954962,79022742,79022973
32954963,79024252,79024483
32954964,79025762,79025993
32954965,79027271,79027502
32954966,79028780,79029011
32954967,79030290,79030521
32954968,79031799,79032030
32954969,79033309,79033540
32954970,79034819,79035050
32954971,79036328,79036559
32954972,79037838,79038069
32954973,79039347,79039578
32954974,79040855,79041086
32954975,79042365,79042596
32954976,79043874,79044105
32954977,79045383,79045614
32954978,79046893,79047124
32954979,79048402,79048633
32954980,79049912,79050143
32954981,79051422,79051653
32954982,79052932,79053163
32954983,79054441,79054672
32954984,79055951,79056182
32954985,79057460,79057691
32954986,79058970,79059201
32954987,79060479,79060710
32954988,79061989,79062220
32954989,79063499,79063730
32954990,79065008,79065239
32954991,79066518,79066749
32954992,79068028,79068259
32954993,79069537,79069768
32954994,79071047,79071278
32954995,79072556,79072787
32954996,79074065,79074296
32954997,79075575,79075806
32954998,79077084,79077315
32954999,79078594,79078825
32955000,79080104,79080335
32955001,79081613,79081844
32955002,79083123,79083354
32955003,79084632,79084863
32955004,79086141,79086372
32955005,79087651,79087882
32955006,79089160,79089391
32955007,79090669,79090900
32955008,79092179,79092410
32955009,79093688,79093919
32955010,79095198,79095429
32955011,79096707,79096938
32955012,79098216,79098447
32955013,79099726,79099957
32955014,79101234,79101465
32955015,79102744,79102975
32955016,79104254,79104485
32955017,79105763,79105994
32955018,79107272,79107503
32955019,79108782,79109013
32955020,79110291,79110522
32955021,79111801,79112032
32955022,79113311,79113542
32955023,79114819,79115050
32955024,79116329,79116560
32955025,79117838,79118069
32955026,79119347,79119578
32955027,79120857,79121088
32955028,79122367,79122598
32955029,79123875,79124106
32955030,79125385,79125616
32955031,79126894,79127125
32955032,79128404,79128635
32955033,79129913,79130144
32955034,79131422,79131653
32955035,79132932,79133163
32955036,79134441,79134672
32955037,79135950,79136181
32955038,79137460,79137691
32955039,79138970,79139201
32955040,79140479,79140710
32955041,79141989,79142220
32955042,79143498,79143729
32955043,79145008,79145239
32955044,79146517,79146748
32955045,79148026,79148257
32955046,79149536,79149767
32955047,79151045,79151276
32955048,79152555,79152786
32955049,79154065,79154296
32955050,79155574,79155805
32955051,79157084,79157315
32955052,79158594,79158825
32955053,79160102,79160333
32955054,79161612,79161843
32955055,79163122,79163353
32955056,79164630,79164861
32955057,79166140,79166371
32955058,79167649,79167880
32955059,79169158,79169389
32955060,79170668,79170899
32955061,79172177,79172408
32955062,79173687,79173918
32955063,79175197,79175428
32955064,79176705,79176936
32955065,79178215,79178446
32955066,79179724,79179955
32955067,79181233,79181464
32955068,79182743,79182974
32955069,79184251,79184482
32955070,79185760,79185991
32955071,79187270,79187501
32955072,79188779,79189010
32955073,79190289,79190520
32955074,79191799,79192030
32955075,79193308,79193539
32955076,79194818,79195049
32955077,79196327,79196558
32955078,79197836,79198067
32955079,79199346,79199577
32955080,79200855,79201086
32955081,79202364,79202595
32955082,79203874,79204105
32955083,79205383,79205614
32955084,79206893,79207124
32955085,79208403,79208634
32955086,79209912,79210143
32955087,79211422,79211653
32955088,79212931,79213162
32955089,79214441,79214672
32955090,79215951,79216182
32955091,79217459,79217690
32955092,79218969,79219200
32955093,79220479,79220710
32955094,79221988,79222219
32955095,79223498,79223729
32955096,79225007,79225238
32955097,79226516,79226747
32955098,79228026,79228257
32955099,79229534,79229765
32955100,79231043,79231274
32955101,79232553,79232784
32955102,79234062,79234293
32955103,79235572,79235803
32955104,79237082,79237313
32955105,79238591,79238822
32955106,79240101,79240332
32955107,79241610,79241841
32955108,79243118,79243349
32955109,79244628,79244859
32955110,79246137,79246368
32955111,79247646,79247877
32955112,79249156,79249387
32955113,79250665,79250896
32955114,79252174,79252405
32955115,79253684,79253915
32955116,79255193,79255424
32955117,79256703,79256934
32955118,79258212,79258443
32955119,79259721,79259952
32955120,79261231,79261462
32955121,79262739,79262970
32955122,79264249,79264480
32955123,79265759,79265990
32955124,79267267,79267498
32955125,79268777,79269008
32955126,79270287,79270518
32955127,79271796,79272027
32955128,79273306,79273537
32955129,79274815,79275046
32955130,79276324,79276555
32955131,79277834,79278065
32955132,79279343,79279574
32955133,79280852,79281083
32955134,79282362,79282593
32955135,79283870,79284101
32955136,79285380,79285611
32955137,79286890,79287121
32955138,79288399,79288630
32955139,79289909,79290140
32955140,79291418,79291649
32955141,79292926,79293157
32955142,79294436,79294667
32955143,79295946,79296177
32955144,79297455,79297686
32955145,79298965,79299196
32955146,79300474,79300705
32955147,79301983,79302214
32955148,79303493,79303724
32955149,79305002,79305233
32955150,79306512,79306743
32955151,79308021,79308252
32955152,79309529,79309760
32955153,79311039,79311270
32955154,79312549,79312780
32955155,79314057,79314288
32955156,79315567,79315798
32955157,79317077,79317308
32955158,79318587,79318818
32955159,79320096,79320327
32955160,79321605,79321836
32955161,79323115,79323346
32955162,79324624,79324855
32955163,79326133,79326364
32955164,79327642,79327873
32955165,79329151,79329382
32955166,79330660,79330891
32955167,79332170,79332401
